case,col_rem,feat_eng,outliers,normalization,pca,n_estimators,max_depth,random_state,algorithm,mae_cv_fold_0,mae_cv_fold_1,mae_cv_avg,mse_cv_fold_0,mse_cv_fold_1,mse_cv_avg,r2_cv_fold_0,r2_cv_fold_1,r2_cv_avg,mae_best_model_test_mae,mae_best_model_test_mse,mae_best_model_test_r2,mse_best_model_test_mae,mse_best_model_test_mse,mse_best_model_test_r2,r2_best_model_test_mae,r2_best_model_test_mse,r2_best_model_test_r2,importance,mae_cv_fold_2,mse_cv_fold_2,r2_cv_fold_2,mae_cv_fold_3,mae_cv_fold_4,mse_cv_fold_3,mse_cv_fold_4,r2_cv_fold_3,r2_cv_fold_4
FS=na|FE=na|OUT=0|NORM=0|PCA=na|ALGORITHM=xgbregressor|CV=2|N_ESTIMATORS=100|MAX_DEPTH=6|RANDOM_STATE=42,,,False,False,0,100,6,42,XGBRegressor,58384.02294255633,78677.30710855425,68530.6650255553,13768198963.473331,43992972722.30945,28880585842.891388,0.6164480099362446,0.4955766756163413,0.556012342776293,68328.55210546264,20811447178.41252,0.6857731193444085,68328.55210546264,20811447178.41252,0.6857731193444085,68328.55210546264,20811447178.41252,0.6857731193444085,"_ano                    0.006814
_mes                    0.020828
car_c02_emitido         0.056225
cli_pressao_atm_med     0.007995
cli_temp_ar_med         0.001856
cli_temp_orvalho_med    0.004534
cli_umid_rel_med        0.034082
cli_umid_rel_min_max    0.005861
cli_umid_rel_min_med    0.005077
cli_umid_rel_min_min    0.107156
cli_veloc_vento_max     0.006557
cli_veloc_vento_med     0.005731
que_focos_qtd           0.083238
_estado_AC              0.002370
_estado_AM              0.000382
_estado_AP              0.000000
_estado_PA              0.000000
_estado_RO              0.000002
_estado_RR              0.014623
_estado_TO              0.636669
dtype: float32",,,,,,,,,
FS=na|FE=na|OUT=0|NORM=0|PCA=na|ALGORITHM=xgbregressor|CV=3|N_ESTIMATORS=100|MAX_DEPTH=6|RANDOM_STATE=42,,,False,False,0,100,6,42,XGBRegressor,63045.51612406932,67354.78058230787,71587.38493915617,18779465701.304047,27212552480.54016,34440383473.513214,0.5536275399048888,0.4986838528627785,0.4683235711260938,69650.56868739909,26255613708.174007,0.6035729988169414,69650.56868739909,26255613708.174007,0.6035729988169414,69650.56868739909,26255613708.174007,0.6035729988169414,"_ano                    9.986739e-03
_mes                    1.824018e-02
car_c02_emitido         4.536152e-02
cli_pressao_atm_med     5.191693e-03
cli_temp_ar_med         3.352873e-03
cli_temp_orvalho_med    3.526578e-03
cli_umid_rel_med        1.592857e-02
cli_umid_rel_min_max    9.571874e-03
cli_umid_rel_min_med    1.561552e-01
cli_umid_rel_min_min    4.346141e-02
cli_veloc_vento_max     3.899891e-03
cli_veloc_vento_med     2.933863e-03
que_focos_qtd           7.133966e-02
_estado_AC              9.457160e-04
_estado_AM              8.844447e-07
_estado_AP              0.000000e+00
_estado_PA              0.000000e+00
_estado_RO              3.297999e-05
_estado_RR              5.637171e-03
_estado_TO              6.044332e-01
dtype: float32",84361.85811109134,57329132238.69544,0.3526593206106143,,,,,,
FS=na|FE=na|OUT=0|NORM=0|PCA=na|ALGORITHM=xgbregressor|CV=5|N_ESTIMATORS=100|MAX_DEPTH=6|RANDOM_STATE=42,,,False,False,0,100,6,42,XGBRegressor,54496.81007974798,53877.96080409156,63955.54719935197,10861760441.280497,17368384859.021713,27860714937.97473,0.7525841255784033,0.4787088593376759,0.5748685049311781,79639.63230952078,40366618435.27073,0.3905144373291412,63673.53864810062,22171250704.8937,0.6652417830674258,63673.53864810062,22171250704.8937,0.6652417830674258,"_ano                    0.002295
_mes                    0.028608
car_c02_emitido         0.063502
cli_pressao_atm_med     0.005985
cli_temp_ar_med         0.006273
cli_temp_orvalho_med    0.011423
cli_umid_rel_med        0.016724
cli_umid_rel_min_max    0.001138
cli_umid_rel_min_med    0.003182
cli_umid_rel_min_min    0.088584
cli_veloc_vento_max     0.003768
cli_veloc_vento_med     0.005001
que_focos_qtd           0.077200
_estado_AC              0.000388
_estado_AM              0.001300
_estado_AP              0.000000
_estado_PA              0.000000
_estado_RO              0.000265
_estado_RR              0.003864
_estado_TO              0.680500
dtype: float32",56251.28339984467,15292962595.994743,0.6573332375088945,68751.90622129869,86399.77549177692,35942816939.04432,59837649854.53238,0.5334794295803249,0.4522368726505921
FS=na|FE=na|OUT=0|NORM=0|PCA=5|ALGORITHM=xgbregressor|CV=2|N_ESTIMATORS=100|MAX_DEPTH=6|RANDOM_STATE=42,,,False,False,5,100,6,42,XGBRegressor,79511.89229237927,87675.230037793,83593.56116508614,25350862819.658512,52989563534.29135,39170213176.97493,0.2937802605766272,0.3924217859901155,0.3431010232833714,93194.231775142,43628099147.68365,0.3412701487511251,93194.231775142,43628099147.68365,0.3412701487511251,81087.30158408162,42521847358.861626,0.3579731702104779,"pc1    0.178692
pc2    0.285307
pc3    0.315533
pc4    0.176154
pc5    0.044313
dtype: float32",,,,,,,,,
FS=na|FE=na|OUT=0|NORM=0|PCA=5|ALGORITHM=xgbregressor|CV=3|N_ESTIMATORS=100|MAX_DEPTH=6|RANDOM_STATE=42,,,False,False,5,100,6,42,XGBRegressor,83760.63707977824,71619.11258865889,85849.16965099589,27822936518.210167,25167865190.290634,39116141879.60941,0.3386716737185351,0.5363515709197797,0.3827730915203484,80167.49598409666,39425418319.455215,0.4047253845030681,80167.49598409666,39425418319.455215,0.4047253845030681,80167.49598409666,39425418319.455215,0.4047253845030681,"pc1    0.157106
pc2    0.375412
pc3    0.294709
pc4    0.076321
pc5    0.096452
dtype: float32",102167.75928455056,64357623930.32745,0.2732960299227304,,,,,,
FS=na|FE=na|OUT=0|NORM=0|PCA=5|ALGORITHM=xgbregressor|CV=5|N_ESTIMATORS=100|MAX_DEPTH=6|RANDOM_STATE=42,,,False,False,5,100,6,42,XGBRegressor,94162.30908904574,61127.55085266961,79899.3969830189,52112497785.74877,14935599537.08007,39175973630.41901,-0.1870505962323121,0.5517259789924595,0.3592371327428099,78124.16103891823,32404887171.11936,0.5107266435397436,78124.16103891823,32404887171.11936,0.5107266435397436,83094.17695173476,37850313416.20272,0.4285075028829833,"pc1    0.205304
pc2    0.317898
pc3    0.323765
pc4    0.077324
pc5    0.075708
dtype: float32",64547.74088339505,17209073978.86244,0.6143992618309844,80402.28525363997,99257.09883634416,42107729974.95882,69514966875.44495,0.4534618073950618,0.3636492117278559
FS=na|FE=na|OUT=0|NORM=0|PCA=10|ALGORITHM=xgbregressor|CV=2|N_ESTIMATORS=100|MAX_DEPTH=6|RANDOM_STATE=42,,,False,False,10,100,6,42,XGBRegressor,74183.39209479385,84491.26669622299,79337.32939550842,22347797213.16358,48390493132.73193,35369145172.947754,0.3774391176805178,0.445154716671398,0.4112969171759579,94561.31693340265,38464734118.743225,0.4192305170436811,94561.31693340265,38464734118.743225,0.4192305170436811,79333.267336311,39767397871.92653,0.3995619200356609,"pc1     0.107198
pc2     0.224732
pc3     0.260346
pc4     0.146919
pc5     0.041296
pc6     0.020855
pc7     0.026061
pc8     0.033110
pc9     0.034019
pc10    0.105464
dtype: float32",,,,,,,,,
FS=na|FE=na|OUT=0|NORM=0|PCA=10|ALGORITHM=xgbregressor|CV=3|N_ESTIMATORS=100|MAX_DEPTH=6|RANDOM_STATE=42,,,False,False,10,100,6,42,XGBRegressor,78150.89204465487,67115.64008688586,80006.8598413678,29947270659.43709,25338754325.4873,39255867818.83474,0.2881779977127447,0.5332034104190084,0.3719536975861996,73435.0223352327,37472237574.74896,0.4342159762675005,73435.0223352327,37472237574.74896,0.4342159762675005,73435.0223352327,37472237574.74896,0.4342159762675005,"pc1     0.095182
pc2     0.279376
pc3     0.267587
pc4     0.041924
pc5     0.080248
pc6     0.015072
pc7     0.045468
pc8     0.016708
pc9     0.054956
pc10    0.103477
dtype: float32",94754.04739256266,62481578471.57981,0.2944796846268455,,,,,,
FS=na|FE=na|OUT=0|NORM=0|PCA=10|ALGORITHM=xgbregressor|CV=5|N_ESTIMATORS=100|MAX_DEPTH=6|RANDOM_STATE=42,,,False,False,10,100,6,42,XGBRegressor,85654.13837682037,55715.53818265698,73982.97248081549,36206525295.28556,11111720549.681326,33752440727.59951,0.1752654494518875,0.6664950985896896,0.4698710876849825,85220.61296060355,39862869035.96876,0.3981204246022888,85220.61296060355,39862869035.96876,0.3981204246022888,85220.61296060355,39862869035.96876,0.3981204246022888,"pc1     0.139149
pc2     0.290949
pc3     0.203792
pc4     0.059042
pc5     0.067641
pc6     0.030856
pc7     0.029691
pc8     0.050777
pc9     0.046190
pc10    0.081914
dtype: float32",61064.78302194793,17227576615.608505,0.6139846764560757,77123.12484241142,90357.27798024072,39833272786.645065,64383108390.77712,0.4829831736999554,0.410627040227304
FS=na|FE=na|OUT=0|NORM=1|PCA=na|ALGORITHM=xgbregressor|CV=2|N_ESTIMATORS=100|MAX_DEPTH=6|RANDOM_STATE=42,,,False,True,0,100,6,42,XGBRegressor,58384.02294255633,78677.30710855425,68530.6650255553,13768198963.473331,43992972722.30945,28880585842.891388,0.6164480099362446,0.4955766756163413,0.556012342776293,68328.55210546264,20811447178.41252,0.6857731193444085,68328.55210546264,20811447178.41252,0.6857731193444085,68328.55210546264,20811447178.41252,0.6857731193444085,"_ano                    0.006814
_mes                    0.020828
car_c02_emitido         0.056225
cli_pressao_atm_med     0.007995
cli_temp_ar_med         0.001856
cli_temp_orvalho_med    0.004534
cli_umid_rel_med        0.034082
cli_umid_rel_min_max    0.005861
cli_umid_rel_min_med    0.005077
cli_umid_rel_min_min    0.107156
cli_veloc_vento_max     0.006557
cli_veloc_vento_med     0.005731
que_focos_qtd           0.083238
_estado_AC              0.002370
_estado_AM              0.000382
_estado_AP              0.000000
_estado_PA              0.000000
_estado_RO              0.000002
_estado_RR              0.014623
_estado_TO              0.636669
dtype: float32",,,,,,,,,
FS=na|FE=na|OUT=0|NORM=1|PCA=na|ALGORITHM=xgbregressor|CV=3|N_ESTIMATORS=100|MAX_DEPTH=6|RANDOM_STATE=42,,,False,True,0,100,6,42,XGBRegressor,63045.51612406932,67354.78058230787,71587.38493915617,18779465701.304047,27212552480.54016,34440383473.513214,0.5536275399048888,0.4986838528627785,0.4683235711260938,69650.56868739909,26255613708.174007,0.6035729988169414,69650.56868739909,26255613708.174007,0.6035729988169414,69650.56868739909,26255613708.174007,0.6035729988169414,"_ano                    9.986739e-03
_mes                    1.824018e-02
car_c02_emitido         4.536152e-02
cli_pressao_atm_med     5.191693e-03
cli_temp_ar_med         3.352873e-03
cli_temp_orvalho_med    3.526578e-03
cli_umid_rel_med        1.592857e-02
cli_umid_rel_min_max    9.571874e-03
cli_umid_rel_min_med    1.561552e-01
cli_umid_rel_min_min    4.346141e-02
cli_veloc_vento_max     3.899891e-03
cli_veloc_vento_med     2.933863e-03
que_focos_qtd           7.133966e-02
_estado_AC              9.457160e-04
_estado_AM              8.844447e-07
_estado_AP              0.000000e+00
_estado_PA              0.000000e+00
_estado_RO              3.297999e-05
_estado_RR              5.637171e-03
_estado_TO              6.044332e-01
dtype: float32",84361.85811109134,57329132238.69544,0.3526593206106143,,,,,,
FS=na|FE=na|OUT=0|NORM=1|PCA=na|ALGORITHM=xgbregressor|CV=5|N_ESTIMATORS=100|MAX_DEPTH=6|RANDOM_STATE=42,,,False,True,0,100,6,42,XGBRegressor,54496.81007974798,53877.96080409156,63955.54719935197,10861760441.280497,17368384859.021713,27860714937.97473,0.7525841255784033,0.4787088593376759,0.5748685049311781,79639.63230952078,40366618435.27073,0.3905144373291412,63673.53864810062,22171250704.8937,0.6652417830674258,63673.53864810062,22171250704.8937,0.6652417830674258,"_ano                    0.002295
_mes                    0.028608
car_c02_emitido         0.063502
cli_pressao_atm_med     0.005985
cli_temp_ar_med         0.006273
cli_temp_orvalho_med    0.011423
cli_umid_rel_med        0.016724
cli_umid_rel_min_max    0.001138
cli_umid_rel_min_med    0.003182
cli_umid_rel_min_min    0.088584
cli_veloc_vento_max     0.003768
cli_veloc_vento_med     0.005001
que_focos_qtd           0.077200
_estado_AC              0.000388
_estado_AM              0.001300
_estado_AP              0.000000
_estado_PA              0.000000
_estado_RO              0.000265
_estado_RR              0.003864
_estado_TO              0.680500
dtype: float32",56251.28339984467,15292962595.994743,0.6573332375088945,68751.90622129869,86399.77549177692,35942816939.04432,59837649854.53238,0.5334794295803249,0.4522368726505921
FS=na|FE=na|OUT=0|NORM=1|PCA=5|ALGORITHM=xgbregressor|CV=2|N_ESTIMATORS=100|MAX_DEPTH=6|RANDOM_STATE=42,,,False,True,5,100,6,42,XGBRegressor,67581.57556095457,77938.05250812184,72759.8140345382,19969314541.599304,45282971726.58237,32626143134.09084,0.4436984566420529,0.4807855499905668,0.4622420033163098,81451.40039318558,29124642317.034977,0.5602542472402045,81451.40039318558,29124642317.034977,0.5602542472402045,80377.54572602258,36540529790.15461,0.4482836010859851,"pc1    0.384450
pc2    0.208390
pc3    0.294863
pc4    0.071557
pc5    0.040740
dtype: float32",,,,,,,,,
FS=na|FE=na|OUT=0|NORM=1|PCA=5|ALGORITHM=xgbregressor|CV=3|N_ESTIMATORS=100|MAX_DEPTH=6|RANDOM_STATE=42,,,False,True,5,100,6,42,XGBRegressor,69944.15579031938,70156.24244938663,74427.74172349738,20349713308.983624,27918804081.961468,31495059858.795856,0.5163040452567037,0.4856731170272771,0.4933715469701971,75982.93127512303,25211130687.560818,0.6193433889609509,75982.93127512303,25211130687.560818,0.6193433889609509,75982.93127512303,25211130687.560818,0.6193433889609509,"pc1    0.325881
pc2    0.165683
pc3    0.211841
pc4    0.068199
pc5    0.228396
dtype: float32",83182.82693078615,46216662185.44248,0.4781374786266106,,,,,,
FS=na|FE=na|OUT=0|NORM=1|PCA=5|ALGORITHM=xgbregressor|CV=5|N_ESTIMATORS=100|MAX_DEPTH=6|RANDOM_STATE=42,,,False,True,5,100,6,42,XGBRegressor,66382.43545774819,65148.0601934686,74253.12587323398,22705254894.39291,20795672971.67394,33332027891.018665,0.4828057087034046,0.3758429369088051,0.4439754822336834,67867.15346653803,21269233632.42489,0.6788611151854713,67867.15346653803,21269233632.42489,0.6788611151854713,67867.15346653803,21269233632.42489,0.6788611151854713,"pc1    0.340334
pc2    0.173351
pc3    0.212776
pc4    0.066810
pc5    0.206730
dtype: float32",78068.5841898962,32774391971.3803,0.265629879171436,61940.31384885283,99726.23567620412,20129955008.690887,70254864608.95528,0.7387228132646588,0.3568760731201126
FS=na|FE=na|OUT=0|NORM=1|PCA=10|ALGORITHM=xgbregressor|CV=2|N_ESTIMATORS=100|MAX_DEPTH=6|RANDOM_STATE=42,,,False,True,10,100,6,42,XGBRegressor,70704.40982226486,77260.18673585252,73982.29827905868,22545061787.779945,45392185816.1225,33968623801.95122,0.3719437569318887,0.4795333014902641,0.4257385292110764,77093.93213883128,32896831781.42175,0.5032988938486507,77093.93213883128,32896831781.42175,0.5032988938486507,75940.70361894571,34971330527.12889,0.4719765516684459,"pc1     0.222366
pc2     0.035502
pc3     0.134135
pc4     0.031386
pc5     0.018973
pc6     0.121839
pc7     0.354073
pc8     0.030674
pc9     0.035394
pc10    0.015657
dtype: float32",,,,,,,,,
FS=na|FE=na|OUT=0|NORM=1|PCA=10|ALGORITHM=xgbregressor|CV=3|N_ESTIMATORS=100|MAX_DEPTH=6|RANDOM_STATE=42,,,False,True,10,100,6,42,XGBRegressor,64993.8922568095,70877.40792262027,72228.83626210771,19266751463.27267,25290000179.765636,31364776094.765556,0.5420451579671454,0.534101570946494,0.5055951977348343,71889.98863924464,26268071949.359344,0.6033848949223606,71889.98863924464,26268071949.359344,0.6033848949223606,71889.98863924464,26268071949.359344,0.6033848949223606,"pc1     0.151394
pc2     0.046247
pc3     0.148790
pc4     0.060480
pc5     0.173007
pc6     0.057361
pc7     0.298707
pc8     0.002944
pc9     0.052442
pc10    0.008629
dtype: float32",80815.20860689339,49537576641.25836,0.4406388642908635,,,,,,
FS=na|FE=na|OUT=0|NORM=1|PCA=10|ALGORITHM=xgbregressor|CV=5|N_ESTIMATORS=100|MAX_DEPTH=6|RANDOM_STATE=42,,,False,True,10,100,6,42,XGBRegressor,76907.94229311573,61188.194623709736,74955.79778901426,30702441264.753643,21802618669.080536,35778556558.74923,0.3006408681665594,0.3456206752853561,0.3958854594136449,68628.4156045551,26981400685.453342,0.5926145212091227,68628.4156045551,26981400685.453342,0.5926145212091227,66127.83671024065,19907437911.399784,0.6994225311138994,"pc1     0.185585
pc2     0.028172
pc3     0.158122
pc4     0.077122
pc5     0.106302
pc6     0.026815
pc7     0.316006
pc8     0.013772
pc9     0.070554
pc10    0.017549
dtype: float32",75184.9390484867,29201056135.495384,0.3456969959573505,72436.57990846156,89061.33307129762,32119646660.82033,65067020063.59625,0.5831023509566156,0.4043664067023428
FS=na|FE=na|OUT=1|NORM=0|PCA=na|ALGORITHM=xgbregressor|CV=2|N_ESTIMATORS=100|MAX_DEPTH=6|RANDOM_STATE=42,,,True,False,0,100,6,42,XGBRegressor,24937.348739550383,22764.88757279008,23851.118156170232,1497383878.289022,1351297226.667961,1424340552.4784913,0.2065655079267156,0.2670252150773431,0.2367953615020294,26875.453101757485,2083935979.242755,0.2049039539904407,26875.453101757485,2083935979.242755,0.2049039539904407,26875.453101757485,2083935979.242755,0.2049039539904407,"_ano                    0.016555
_mes                    0.081243
car_c02_emitido         0.102725
cli_pressao_atm_med     0.070997
cli_temp_ar_med         0.040477
cli_temp_orvalho_med    0.035307
cli_umid_rel_med        0.117891
cli_umid_rel_min_max    0.047811
cli_umid_rel_min_med    0.034583
cli_umid_rel_min_min    0.120906
cli_veloc_vento_max     0.063333
cli_veloc_vento_med     0.040772
que_focos_qtd           0.227401
_estado_AC              0.000000
_estado_AM              0.000000
_estado_AP              0.000000
_estado_PA              0.000000
_estado_RO              0.000000
_estado_RR              0.000000
_estado_TO              0.000000
dtype: float32",,,,,,,,,
FS=na|FE=na|OUT=1|NORM=0|PCA=na|ALGORITHM=xgbregressor|CV=3|N_ESTIMATORS=100|MAX_DEPTH=6|RANDOM_STATE=42,,,True,False,0,100,6,42,XGBRegressor,24236.476702032207,24159.99045781892,24242.59365425832,1429482498.2672088,1488639903.7031832,1478588178.410488,0.2487125533400264,0.1495956634543871,0.2046558803957612,27184.75202844908,2034056613.5121408,0.2239347144672029,26075.361657729914,2038070328.2615187,0.2224033388593016,26075.361657729914,2038070328.2615187,0.2224033388593016,"_ano                    0.022338
_mes                    0.079016
car_c02_emitido         0.094982
cli_pressao_atm_med     0.065778
cli_temp_ar_med         0.047150
cli_temp_orvalho_med    0.032720
cli_umid_rel_med        0.054803
cli_umid_rel_min_max    0.077160
cli_umid_rel_min_med    0.144849
cli_umid_rel_min_min    0.075882
cli_veloc_vento_max     0.072058
cli_veloc_vento_med     0.040617
que_focos_qtd           0.192647
_estado_AC              0.000000
_estado_AM              0.000000
_estado_AP              0.000000
_estado_PA              0.000000
_estado_RO              0.000000
_estado_RR              0.000000
_estado_TO              0.000000
dtype: float32",24331.31380292383,1517642133.2610722,0.2156594243928702,,,,,,
FS=na|FE=na|OUT=1|NORM=0|PCA=na|ALGORITHM=xgbregressor|CV=5|N_ESTIMATORS=100|MAX_DEPTH=6|RANDOM_STATE=42,,,True,False,0,100,6,42,XGBRegressor,24309.641406824307,24856.980974093512,23545.757779260523,1423085737.1213517,1384145430.2027817,1390693107.3336258,0.3898573325439445,0.1612173082890275,0.2407905579140253,27294.2407525754,2145566535.6270916,0.1813896943477998,27294.2407525754,2145566535.6270916,0.1813896943477998,26973.43057794625,2055345924.950105,0.2158120813752103,"_ano                    0.029652
_mes                    0.064866
car_c02_emitido         0.089491
cli_pressao_atm_med     0.085788
cli_temp_ar_med         0.039803
cli_temp_orvalho_med    0.034317
cli_umid_rel_med        0.052332
cli_umid_rel_min_max    0.054452
cli_umid_rel_min_med    0.155858
cli_umid_rel_min_min    0.066101
cli_veloc_vento_max     0.053143
cli_veloc_vento_med     0.038859
que_focos_qtd           0.235337
_estado_AC              0.000000
_estado_AM              0.000000
_estado_AP              0.000000
_estado_PA              0.000000
_estado_RO              0.000000
_estado_RR              0.000000
_estado_TO              0.000000
dtype: float32",22116.14180548885,1242166812.7741802,0.200625994450999,19885.425660154,26560.599049741944,1061111555.752814,1842956000.817001,0.2679258581663339,0.1843262961198216
FS=na|FE=na|OUT=1|NORM=0|PCA=5|ALGORITHM=xgbregressor|CV=2|N_ESTIMATORS=100|MAX_DEPTH=6|RANDOM_STATE=42,,,True,False,5,100,6,42,XGBRegressor,26480.963881478387,27120.448723863086,26800.706302670736,1577844342.5201852,1788252809.1422737,1683048575.8312294,0.163931078309255,0.030010428275326,0.0969707532922905,29139.249099435478,2309381562.1729536,0.118888407753144,29139.249099435478,2309381562.1729536,0.118888407753144,29139.249099435478,2309381562.1729536,0.118888407753144,"pc1    0.145066
pc2    0.326743
pc3    0.202529
pc4    0.144982
pc5    0.180680
dtype: float32",,,,,,,,,
FS=na|FE=na|OUT=1|NORM=0|PCA=5|ALGORITHM=xgbregressor|CV=3|N_ESTIMATORS=100|MAX_DEPTH=6|RANDOM_STATE=42,,,True,False,5,100,6,42,XGBRegressor,25868.78771100675,25350.955330718825,25810.628034126425,1555027709.1211524,1557592968.8801234,1652872943.2469893,0.1827302548388689,0.1102053545565048,0.112965213654954,28946.148058504205,2280500142.3874083,0.1299077014854658,29322.62611219449,2512802518.505847,0.041276043617784,29322.62611219449,2512802518.505847,0.041276043617784,"pc1    0.176304
pc2    0.308561
pc3    0.203191
pc4    0.123957
pc5    0.187987
dtype: float32",26212.141060653703,1845998151.739692,0.0459600315694883,,,,,,
FS=na|FE=na|OUT=1|NORM=0|PCA=5|ALGORITHM=xgbregressor|CV=5|N_ESTIMATORS=100|MAX_DEPTH=6|RANDOM_STATE=42,,,True,False,5,100,6,42,XGBRegressor,31568.712568736853,25303.0034171568,26907.392320084055,2242336064.356959,1601803665.756723,1792761634.760362,0.0386068302482031,0.0293179018341372,0.030185298166084,29399.54144047596,2297315389.4764223,0.1234920838243095,29399.54144047596,2297315389.4764223,0.1234920838243095,29399.54144047596,2297315389.4764223,0.1234920838243095,"pc1    0.159056
pc2    0.324627
pc3    0.201436
pc4    0.144719
pc5    0.170161
dtype: float32",24673.112580613444,1536146772.3137672,0.0114405039101124,23576.46381141206,29415.66922250114,1384459958.0025024,2199061713.3718586,0.0448437488377927,0.0267175060001746
FS=na|FE=na|OUT=1|NORM=0|PCA=10|ALGORITHM=xgbregressor|CV=2|N_ESTIMATORS=100|MAX_DEPTH=6|RANDOM_STATE=42,,,True,False,10,100,6,42,XGBRegressor,24700.695430260115,24666.610338417737,24683.652884338924,1457035806.337775,1447991796.752261,1452513801.545018,0.2279451637644385,0.2145758498954934,0.2212605068299659,28945.50546597717,2218328512.146728,0.1536284001396998,28945.50546597717,2218328512.146728,0.1536284001396998,29145.821263938316,2386441272.229734,0.0894873746201335,"pc1     0.085298
pc2     0.165098
pc3     0.139960
pc4     0.063616
pc5     0.063404
pc6     0.064668
pc7     0.173695
pc8     0.119826
pc9     0.037631
pc10    0.086803
dtype: float32",,,,,,,,,
FS=na|FE=na|OUT=1|NORM=0|PCA=10|ALGORITHM=xgbregressor|CV=3|N_ESTIMATORS=100|MAX_DEPTH=6|RANDOM_STATE=42,,,True,False,10,100,6,42,XGBRegressor,26318.10160687104,22613.10679319252,25052.390894495667,1610916224.5955825,1281641958.398035,1568919148.3661194,0.1533571494393285,0.2678458527080994,0.161199061444469,26965.41406193483,2134114202.5273368,0.1857591686770967,26965.41406193483,2134114202.5273368,0.1857591686770967,26965.41406193483,2134114202.5273368,0.1857591686770967,"pc1     0.078234
pc2     0.212269
pc3     0.103065
pc4     0.142165
pc5     0.088212
pc6     0.044423
pc7     0.141130
pc8     0.073052
pc9     0.035438
pc10    0.082013
dtype: float32",26225.964283423444,1814199262.1047409,0.0623941821859792,,,,,,
FS=na|FE=na|OUT=1|NORM=0|PCA=10|ALGORITHM=xgbregressor|CV=5|N_ESTIMATORS=100|MAX_DEPTH=6|RANDOM_STATE=42,,,True,False,10,100,6,42,XGBRegressor,26260.093277541804,24003.03336748735,24417.813885249205,1805325226.4281163,1496051069.927138,1570010543.5538678,0.2259735864497466,0.0934032537413906,0.1615973967694399,27065.421717842783,2144302377.8921864,0.1818720156986317,27506.15562029288,2215801883.437895,0.1545923992817739,27506.15562029288,2215801883.437895,0.1545923992817739,"pc1     0.067917
pc2     0.253713
pc3     0.064502
pc4     0.126000
pc5     0.065917
pc6     0.077194
pc7     0.160884
pc8     0.067309
pc9     0.040057
pc10    0.076508
dtype: float32",20326.429923238644,1085139405.366956,0.3016781448942642,19783.821535498817,31715.69132247941,1132696702.1354294,2330840313.9117,0.2185383698085138,-0.0316063710467156
FS=na|FE=na|OUT=1|NORM=1|PCA=na|ALGORITHM=xgbregressor|CV=2|N_ESTIMATORS=100|MAX_DEPTH=6|RANDOM_STATE=42,,,True,True,0,100,6,42,XGBRegressor,24937.348739550383,22764.88757279008,23851.118156170232,1497383878.289022,1351297226.667961,1424340552.4784913,0.2065655079267156,0.2670252150773431,0.2367953615020294,26875.453101757485,2083935979.242755,0.2049039539904407,26875.453101757485,2083935979.242755,0.2049039539904407,26875.453101757485,2083935979.242755,0.2049039539904407,"_ano                    0.016555
_mes                    0.081243
car_c02_emitido         0.102725
cli_pressao_atm_med     0.070997
cli_temp_ar_med         0.040477
cli_temp_orvalho_med    0.035307
cli_umid_rel_med        0.117891
cli_umid_rel_min_max    0.047811
cli_umid_rel_min_med    0.034583
cli_umid_rel_min_min    0.120906
cli_veloc_vento_max     0.063333
cli_veloc_vento_med     0.040772
que_focos_qtd           0.227401
_estado_AC              0.000000
_estado_AM              0.000000
_estado_AP              0.000000
_estado_PA              0.000000
_estado_RO              0.000000
_estado_RR              0.000000
_estado_TO              0.000000
dtype: float32",,,,,,,,,
FS=na|FE=na|OUT=1|NORM=1|PCA=na|ALGORITHM=xgbregressor|CV=3|N_ESTIMATORS=100|MAX_DEPTH=6|RANDOM_STATE=42,,,True,True,0,100,6,42,XGBRegressor,24236.476702032207,24159.99045781892,24242.59365425832,1429482498.2672088,1488639903.7031832,1478588178.410488,0.2487125533400264,0.1495956634543871,0.2046558803957612,27184.75202844908,2034056613.5121408,0.2239347144672029,26075.361657729914,2038070328.2615187,0.2224033388593016,26075.361657729914,2038070328.2615187,0.2224033388593016,"_ano                    0.022338
_mes                    0.079016
car_c02_emitido         0.094982
cli_pressao_atm_med     0.065778
cli_temp_ar_med         0.047150
cli_temp_orvalho_med    0.032720
cli_umid_rel_med        0.054803
cli_umid_rel_min_max    0.077160
cli_umid_rel_min_med    0.144849
cli_umid_rel_min_min    0.075882
cli_veloc_vento_max     0.072058
cli_veloc_vento_med     0.040617
que_focos_qtd           0.192647
_estado_AC              0.000000
_estado_AM              0.000000
_estado_AP              0.000000
_estado_PA              0.000000
_estado_RO              0.000000
_estado_RR              0.000000
_estado_TO              0.000000
dtype: float32",24331.31380292383,1517642133.2610722,0.2156594243928702,,,,,,
